Class,Contrast,Dissimilarity,Energy,Homogeneity
1.0,1294707.0,188167.0,19165.67,1361495.48
1.0,449139.0,67193.0,28130.77,521338.8
1.0,1365763.0,178715.0,61362.25,1041235.93
1.0,1350361.0,183467.0,20865.29,1345726.55
1.0,355374.0,59840.0,54681.61,486828.77
1.0,1095083.0,167817.0,64684.11,1468762.34
1.0,708084.0,101912.0,57035.43,666597.11
1.0,380568.0,53972.0,52834.96,368379.9
1.0,742259.0,94475.0,62418.27,586591.31
1.0,636612.0,90320.0,35322.05,614102.77
1.0,884562.0,121568.0,45532.47,929091.35
1.0,450688.0,69986.0,47423.43,596710.58
1.0,389259.0,58981.0,62773.71,416715.45
1.0,1039620.0,132588.0,58655.6,908972.57
1.0,1559271.0,221157.0,23094.07,1155628.6
1.0,767354.0,105276.0,63641.88,696816.15
1.0,479475.0,68421.0,38803.54,419320.32
1.0,870793.0,123299.0,49202.84,919585.22
1.0,631687.0,84959.0,19774.01,610427.34
1.0,630794.0,88058.0,60395.11,673066.7
1.0,1124467.0,151975.0,29384.16,794623.01
1.0,880818.0,121238.0,42455.2,1025767.45
1.0,966116.0,129204.0,64902.68,1143062.2
1.0,1688212.0,227470.0,58517.97,1501989.2
1.0,588972.0,87894.0,57341.33,497804.27
1.0,908757.0,120547.0,27393.41,652800.6
1.0,1263542.0,177074.0,44331.11,1188726.48
1.0,627366.0,94936.0,35344.03,657620.08
1.0,890973.0,134511.0,63302.71,518731.0
1.0,666860.0,93496.0,34608.74,607526.8
1.0,754508.0,97932.0,56395.19,945017.61
1.0,626533.0,91017.0,52351.45,599757.41
1.0,737925.0,114349.0,23460.78,636111.63
1.0,735258.0,107172.0,38167.96,597747.65
1.0,998210.0,148266.0,40720.57,1029198.22
1.0,841972.0,123674.0,30986.38,983598.05
1.0,469258.0,67088.0,60024.55,526779.01
1.0,566326.0,74022.0,31005.73,619018.22
1.0,596773.0,90433.0,52657.51,559659.02
1.0,812002.0,109042.0,23874.29,874079.89
1.0,1396235.0,210519.0,64759.81,1311161.25
1.0,881570.0,123892.0,44095.12,839279.16
1.0,949059.0,130881.0,43703.23,858454.22
1.0,1328875.0,190333.0,42306.07,741913.7
1.0,542472.0,77266.0,62773.27,624110.12
1.0,2554959.0,351655.0,48323.94,2931452.9
1.0,1829744.0,272548.0,37265.33,2407279.64
1.0,771319.0,119767.0,40345.71,1212029.01
1.0,1044912.0,127958.0,34803.47,842863.85
1.0,1082046.0,144090.0,48624.18,1195275.84
1.0,861552.0,119394.0,48811.32,825224.97
1.0,743662.0,101386.0,35746.33,867381.47
1.0,731440.0,101492.0,65404.45,491399.54
1.0,584381.0,93245.0,50448.55,641758.51
1.0,1146328.0,154176.0,62757.15,941683.92
1.0,1099883.0,147065.0,51800.23,1124380.07
1.0,972833.0,136847.0,62120.25,1179378.07
1.0,1404364.0,217822.0,58983.53,1067207.05
1.0,908075.0,131017.0,46677.97,839567.68
1.0,1459396.0,216860.0,32491.89,987100.7
1.0,561230.0,84608.0,55778.8,802601.17
1.0,1004488.0,144032.0,53436.86,851490.67
1.0,419436.0,60030.0,60798.53,402890.01
1.0,328479.0,56049.0,41117.49,452006.91
1.0,492234.0,71574.0,36502.95,633292.07
1.0,465521.0,68629.0,46132.7,439330.06
1.0,1404314.0,191742.0,61700.96,1159790.93
1.0,783233.0,112835.0,50185.65,830788.95
1.0,886494.0,142346.0,59753.78,927242.81
1.0,869308.0,128066.0,34094.05,897414.04
1.0,1506501.0,216239.0,57852.8,951455.05
1.0,959387.0,130777.0,45101.41,767412.14
1.0,1320136.0,187698.0,25993.77,1259611.5
1.0,1288737.0,204425.0,46641.59,2209675.1
1.0,903776.0,116400.0,23847.0,871498.99
1.0,1085122.0,156572.0,40866.51,791003.2
1.0,1127112.0,163924.0,50067.06,1105428.49
1.0,377026.0,56924.0,18468.91,328377.28
1.0,674476.0,104696.0,54998.39,806837.15
1.0,717275.0,101727.0,64700.86,649309.36
1.0,539495.0,76731.0,38421.66,629414.67
1.0,739787.0,108747.0,51970.65,605475.68
1.0,904884.0,137560.0,40868.21,673810.52
1.0,421848.0,60538.0,32717.26,309007.83
1.0,970827.0,136965.0,39441.72,821303.16
1.0,1629315.0,236053.0,55603.85,1800180.34
1.0,1017395.0,149871.0,54341.33,1422082.91
1.0,2214544.0,283778.0,36188.05,2341658.12
1.0,1999695.0,256415.0,62388.49,2250572.43
1.0,2548683.0,313425.0,31688.11,2167523.74
1.0,2316765.0,303639.0,25708.79,2802897.42
1.0,1687324.0,236630.0,8750.85,2053160.1
1.0,1512708.0,217004.0,63586.3,1912682.16
1.0,855517.0,118673.0,25686.51,745980.76
1.0,1020840.0,139350.0,35370.83,997916.46
1.0,695082.0,101386.0,65482.04,681435.91
1.0,1312473.0,188985.0,53385.55,1082064.12
1.0,635426.0,85762.0,50185.96,587075.61
1.0,1289062.0,186588.0,60616.67,1199444.96
1.0,404888.0,58842.0,25061.26,300234.81
1.0,495275.0,76367.0,64307.06,459953.33
1.0,398807.0,58809.0,55342.96,389829.19
1.0,2058675.0,300431.0,34377.81,2604324.02
1.0,888835.0,117785.0,60766.71,668716.38
1.0,638999.0,99289.0,32640.18,682966.76
1.0,696441.0,94481.0,56113.47,632212.64
1.0,770481.0,104413.0,42700.97,675527.1
1.0,612645.0,84239.0,64550.72,612666.63
1.0,811569.0,123189.0,63959.93,1046156.24
1.0,471622.0,75772.0,42924.14,586641.38
1.0,866667.0,123507.0,35131.94,692930.64
1.0,530568.0,71482.0,64640.98,467335.43
1.0,710649.0,100139.0,21688.58,566738.2
1.0,577651.0,79117.0,47681.5,474244.82
1.0,756402.0,113202.0,50926.38,659658.59
1.0,1014280.0,142656.0,22243.28,1284997.12
1.0,900377.0,117709.0,37970.61,709978.8
1.0,1493596.0,216214.0,59401.95,1802868.42
1.0,1006425.0,138899.0,46553.41,795136.92
1.0,1187202.0,175682.0,48158.35,1331183.48
1.0,1680068.0,242496.0,63189.78,1890341.03
1.0,1148707.0,163047.0,59079.49,925379.95
1.0,707737.0,96759.0,59002.03,877503.42
1.0,853491.0,123771.0,25081.6,1029941.02
1.0,574951.0,80959.0,47432.35,519477.42
1.0,665691.0,91053.0,34408.67,922510.69
1.0,1104023.0,152309.0,48515.15,1234286.0
1.0,1037723.0,136043.0,64201.14,810743.24
1.0,1235748.0,165702.0,26054.37,912789.4
1.0,942599.0,144175.0,31819.82,1138432.57
1.0,1334912.0,184084.0,36728.88,922542.09
1.0,820384.0,118328.0,61091.94,870202.99
1.0,829090.0,111144.0,51116.81,965821.37
1.0,1334068.0,174030.0,58675.36,1076896.8
1.0,961423.0,145457.0,42840.04,1278659.38
1.0,580880.0,76072.0,41382.62,515642.87
1.0,1151197.0,164737.0,21030.31,1027154.92
1.0,988987.0,141413.0,17953.08,957115.57
1.0,726213.0,98395.0,54199.75,498943.51
1.0,1398052.0,196668.0,60658.13,1279553.88
1.0,1418925.0,198715.0,46910.72,1106043.0
1.0,1419386.0,205564.0,47464.66,1392682.55
1.0,1986168.0,276614.0,60496.33,1674702.6
1.0,866318.0,139000.0,12273.22,1223393.72
1.0,1196566.0,159160.0,61990.28,1384834.68
1.0,1123734.0,173102.0,30261.9,1002209.33
1.0,974374.0,146042.0,59349.23,1131648.59
1.0,939001.0,137389.0,59351.07,1067392.48
1.0,1049005.0,149125.0,46114.95,923210.55
1.0,1271470.0,184744.0,21761.21,1554122.15
1.0,1478406.0,220506.0,42038.41,1896829.03
1.0,902331.0,125495.0,42319.07,695665.98
1.0,924065.0,136785.0,39322.05,832749.83
1.0,1307842.0,181106.0,60248.11,1057751.68
1.0,925339.0,133627.0,21100.1,875763.66
1.0,380745.0,58867.0,31121.0,407592.61
1.0,663230.0,91044.0,40764.66,740950.99
1.0,645728.0,92886.0,9194.51,633532.58
1.0,718999.0,104679.0,14501.92,626887.15
1.0,689707.0,95805.0,17170.39,680708.5
1.0,908603.0,132095.0,38471.87,714532.71
1.0,667683.0,92231.0,46968.22,593817.32
1.0,674240.0,94040.0,37607.81,715329.23
1.0,622501.0,88345.0,10804.06,432197.15
1.0,862879.0,121217.0,37099.09,753402.09
1.0,677161.0,98593.0,49377.63,624200.13
1.0,797856.0,116506.0,50226.81,682009.76
1.0,773939.0,102557.0,47270.42,563385.08
1.0,914463.0,118875.0,51444.79,697355.44
1.0,765510.0,100640.0,56356.71,522688.95
1.0,766281.0,118397.0,32375.09,989595.72
1.0,299445.0,45729.0,40565.74,308222.7
1.0,877409.0,126545.0,37827.38,1003145.19
1.0,858697.0,112463.0,39678.56,769396.34
1.0,707109.0,108335.0,39187.01,881641.41
1.0,700163.0,97589.0,18775.48,674906.66
1.0,628406.0,97720.0,44522.22,613294.53
1.0,582253.0,85683.0,46296.76,579540.89
1.0,1447080.0,207564.0,30014.77,1868485.9
1.0,593592.0,76584.0,50634.96,480743.42
1.0,567994.0,77662.0,29057.6,592481.5
1.0,517521.0,69139.0,17793.84,447010.75
1.0,676399.0,88813.0,46945.84,575979.36
1.0,652745.0,93693.0,49829.74,613896.12
1.0,579721.0,74361.0,36614.31,453941.0
1.0,792600.0,110740.0,54758.61,800407.06
1.0,971179.0,143203.0,56697.66,746545.16
1.0,952894.0,129234.0,51715.85,1017216.96
1.0,1154360.0,154350.0,50759.68,1044073.29
1.0,1418713.0,182939.0,53494.05,1002676.54
1.0,601653.0,94311.0,43398.04,689985.41
1.0,1317600.0,195656.0,61911.95,1138063.39
1.0,425119.0,57411.0,63811.3,306432.23
1.0,975011.0,133765.0,57519.27,791632.68
1.0,815414.0,129114.0,32872.97,933505.87
1.0,746258.0,107098.0,12083.41,1145906.59
1.0,726193.0,98581.0,31088.34,549307.05
1.0,689467.0,94981.0,10991.02,550229.12
1.0,681408.0,97984.0,38799.57,694299.1
1.0,760635.0,112427.0,45310.05,692169.01
1.0,772954.0,112880.0,57836.32,896953.48
1.0,1053848.0,147610.0,45692.87,899897.36
1.0,887187.0,124301.0,57474.17,926581.74
1.0,1413510.0,208184.0,51687.06,1239252.25
1.0,831044.0,127662.0,41128.48,1146636.2
1.0,831479.0,115495.0,65439.36,795307.21
1.0,1673141.0,237851.0,44354.86,1337893.74
1.0,940256.0,121074.0,41740.95,777115.06
1.0,1067085.0,151841.0,9039.08,774378.96
1.0,1232027.0,169957.0,37999.73,1245831.88
1.0,493114.0,68690.0,65039.23,449774.68
1.0,483340.0,67654.0,61145.14,450118.52
1.0,484994.0,66360.0,47982.17,498337.23
1.0,531407.0,71593.0,18871.38,405296.77
1.0,507267.0,72629.0,41080.09,359153.44
1.0,1080390.0,154012.0,35370.82,939596.18
1.0,832706.0,128056.0,36939.16,914619.1
1.0,1710770.0,253004.0,57909.84,1597494.3
1.0,729179.0,91039.0,31433.9,555819.68
1.0,652888.0,84178.0,52373.61,502826.07
1.0,498835.0,73369.0,47770.47,455999.78
1.0,761577.0,104565.0,16894.26,626409.52
1.0,678025.0,92103.0,57033.71,515495.09
1.0,568071.0,76749.0,60645.52,496551.17
1.0,857328.0,126524.0,64039.5,747762.54
1.0,687027.0,95393.0,41689.16,630840.15
1.0,574203.0,81081.0,59306.16,440826.53
1.0,1811956.0,266844.0,12542.35,2036476.56
1.0,1926531.0,261573.0,48814.99,1758195.38
1.0,1646916.0,247754.0,57472.13,1461768.0
1.0,1328994.0,202290.0,56922.27,1542852.82
1.0,2053548.0,278958.0,57880.03,2592126.86
1.0,1394019.0,181955.0,38494.09,1424254.52
1.0,1204405.0,164385.0,57853.46,1190291.27
1.0,763485.0,114015.0,40964.09,878826.94
1.0,831805.0,114567.0,65282.25,844163.84
1.0,927547.0,138871.0,57098.79,949131.79
1.0,867011.0,119915.0,27002.83,859451.08
1.0,856103.0,114367.0,20924.71,992713.44
1.0,752380.0,111310.0,42028.72,960763.05
1.0,942428.0,127778.0,50320.6,809169.45
1.0,690220.0,98576.0,31812.6,814060.86
1.0,1270884.0,191522.0,37673.23,1633875.92
1.0,463012.0,69714.0,58033.2,434350.41
1.0,597374.0,85254.0,43390.33,548581.4
1.0,547897.0,75161.0,50545.95,435147.01
1.0,1355656.0,193512.0,43316.09,1130527.17
1.0,864914.0,124306.0,25727.25,763346.66
1.0,627448.0,84888.0,50685.31,712904.25
1.0,905413.0,130731.0,33918.2,851368.68
1.0,673067.0,93687.0,54630.2,769736.49
1.0,821269.0,107771.0,64938.08,934964.82
1.0,684327.0,106753.0,31593.2,705297.04
1.0,517425.0,70045.0,30673.69,335309.16
1.0,698558.0,89116.0,59318.13,630067.18
1.0,516654.0,73040.0,61717.61,484119.67
1.0,497532.0,67426.0,36006.34,328916.67
1.0,1109019.0,144103.0,61967.72,852153.43
1.0,914212.0,129810.0,58729.06,920587.24
1.0,847917.0,126145.0,56421.08,919722.13
1.0,865174.0,118670.0,53053.12,815110.97
1.0,1937441.0,281913.0,48490.86,1548513.27
1.0,810507.0,111611.0,44486.09,719356.24
1.0,1795231.0,257689.0,15922.08,1813131.49
1.0,678292.0,107676.0,8303.51,997908.92
1.0,614098.0,83626.0,35520.57,499107.9
1.0,392380.0,56582.0,34026.96,238868.97
1.0,513263.0,81775.0,65130.53,785965.61
1.0,911575.0,134767.0,62418.05,860702.45
1.0,1175846.0,164760.0,43731.39,1272167.73
1.0,1321861.0,172243.0,61492.17,1384774.39
1.0,1138525.0,159703.0,63851.96,1038733.55
1.0,895298.0,124654.0,46657.87,828774.28
1.0,1568697.0,218711.0,45293.68,1600914.63
1.0,578845.0,76909.0,45357.82,455453.25
1.0,693006.0,87042.0,59231.76,522439.62
1.0,613567.0,84901.0,52236.01,588787.91
1.0,699151.0,93287.0,14046.61,622108.35
1.0,585099.0,80475.0,59159.19,560239.39
1.0,613809.0,80357.0,37142.04,493958.42
1.0,595540.0,79696.0,57810.17,500638.1
1.0,550496.0,77152.0,57561.12,474546.73
1.0,1124898.0,177740.0,51412.54,1475934.96
1.0,706799.0,99301.0,65223.34,715207.18
1.0,789173.0,103041.0,40152.42,783176.22
1.0,1104190.0,166046.0,61573.52,1651222.45
1.0,385759.0,51569.0,62114.87,225784.62
1.0,425207.0,61511.0,53962.56,320749.4
1.0,560638.0,84138.0,22441.89,691177.81
1.0,295081.0,52901.0,59357.1,488800.31
1.0,593515.0,87159.0,47998.12,665147.14
1.0,1221719.0,178135.0,40646.47,1298349.55
1.0,907050.0,135696.0,60109.69,926531.77
1.0,538021.0,74341.0,48239.6,390715.12
1.0,528750.0,73040.0,48317.02,370155.48
1.0,482157.0,73279.0,59946.41,441632.6
1.0,549832.0,78018.0,41136.43,389387.48
1.0,480253.0,70229.0,51549.79,372652.09
1.0,814954.0,113914.0,51220.74,686888.55
1.0,1588382.0,219796.0,39461.27,1359375.31
1.0,888148.0,132910.0,47328.91,944001.08
1.0,809350.0,122990.0,28025.45,843788.0
1.0,887262.0,122760.0,33405.79,868524.72
1.0,784388.0,101800.0,37425.3,669675.71
1.0,577698.0,79982.0,40127.26,658602.41
1.0,901350.0,126844.0,54301.34,706082.72
1.0,783455.0,101105.0,52084.05,411878.99
1.0,1223091.0,173677.0,41900.63,1169242.59
1.0,1188528.0,169474.0,59382.1,1050560.32
1.0,907255.0,126659.0,61833.84,820383.64
1.0,863936.0,119638.0,20690.76,822193.53
1.0,726689.0,97397.0,23295.8,516238.05
1.0,977134.0,124858.0,21795.42,962350.94
1.0,971912.0,134590.0,35888.31,1014014.7
1.0,635797.0,84933.0,43139.94,475940.53
1.0,756831.0,107233.0,30613.07,780138.76
1.0,472789.0,66425.0,18621.91,506371.03
1.0,461284.0,65804.0,65011.55,401240.88
1.0,673529.0,94221.0,41849.66,628322.73
1.0,1083901.0,170073.0,13746.39,1392436.45
1.0,1260556.0,176846.0,43022.56,1444762.73
1.0,2043522.0,295344.0,42248.28,1207740.02
1.0,1458336.0,211996.0,61279.59,1418082.79
1.0,1466078.0,216490.0,53581.47,1692965.9
1.0,649010.0,96426.0,26479.48,718019.41
1.0,739960.0,93818.0,14162.09,861518.28
1.0,627651.0,88973.0,60753.2,776588.83
1.0,686265.0,103945.0,34884.69,825959.74
1.0,1897332.0,297220.0,44651.24,2357274.07
1.0,529568.0,79032.0,58289.2,649030.75
1.0,606653.0,83939.0,11451.15,541801.26
1.0,528374.0,80552.0,60076.68,462780.72
1.0,968274.0,151396.0,45904.38,1084437.57
1.0,1104082.0,150528.0,28374.0,1357983.88
1.0,1388947.0,193961.0,64442.87,1538081.47
1.0,1601713.0,209615.0,54555.47,1819816.45
1.0,357388.0,51234.0,63283.44,232677.17
1.0,692360.0,109254.0,59223.24,661849.99
1.0,2094048.0,269634.0,57662.89,2048917.86
1.0,1169916.0,166380.0,28367.45,1602389.65
1.0,1421052.0,205360.0,41956.5,1607161.04
1.0,617441.0,88345.0,16277.95,590094.54
1.0,669308.0,93770.0,32737.98,675226.0
1.0,506124.0,74998.0,45204.5,508929.21
1.0,649446.0,97554.0,36178.99,914239.05
1.0,1649559.0,244107.0,47230.75,2145364.18
1.0,1307899.0,181677.0,58561.97,975366.92
1.0,663590.0,100872.0,33149.5,1141604.53
1.0,1721150.0,242432.0,17435.03,1289610.81
1.0,796189.0,116721.0,51373.29,1022638.65
1.0,1946708.0,271086.0,60399.48,1483761.19
1.0,792003.0,107897.0,8979.22,737019.38
1.0,2203068.0,301270.0,33183.64,2171416.15
1.0,1314060.0,190324.0,53850.83,1555264.69
1.0,1412210.0,198912.0,33546.3,1688422.72
1.0,1070676.0,152390.0,53901.67,977356.0
1.0,744353.0,102139.0,44460.54,723036.85
1.0,752742.0,106392.0,30563.1,622171.57
1.0,720048.0,101610.0,22137.84,515839.31
1.0,804201.0,120425.0,50182.82,686367.27
1.0,781152.0,108102.0,56774.62,743070.16
1.0,675281.0,99995.0,7321.13,619295.24
1.0,820140.0,125764.0,34131.02,822790.79
1.0,997140.0,154650.0,61111.88,1308072.14
1.0,1016326.0,146966.0,46405.62,1198755.01
1.0,1857220.0,260482.0,40126.0,2232382.27
1.0,1188209.0,165191.0,64583.62,1105518.37
1.0,1196263.0,169439.0,22854.19,1177604.62
1.0,446359.0,65843.0,54486.51,467567.9
1.0,942241.0,131095.0,60616.43,942665.29
1.0,1011790.0,140934.0,35924.87,1404321.08
1.0,1096536.0,168410.0,64529.42,1375961.6
1.0,795631.0,106213.0,42381.54,791615.88
1.0,630792.0,81958.0,46587.35,603752.02
1.0,895534.0,132760.0,18366.29,974205.42
1.0,1409308.0,193868.0,63462.74,1244159.94
1.0,776715.0,117787.0,61027.51,1066542.42
1.0,552959.0,75935.0,29815.96,508672.05
1.0,681030.0,93802.0,55416.05,571546.38
1.0,1221415.0,178641.0,62277.55,1538104.45
1.0,359640.0,58298.0,52674.45,292646.28
1.0,3081624.0,359462.0,44373.77,1566257.54
1.0,615443.0,85515.0,63114.9,565790.07
1.0,2112117.0,297013.0,54065.74,1988412.33
1.0,1172326.0,169508.0,49634.31,1308421.74
1.0,540662.0,70708.0,24936.82,562806.38
1.0,585866.0,74072.0,36938.54,564600.47
1.0,674013.0,100131.0,23452.96,567840.99
1.0,834814.0,109774.0,45535.87,572752.53
1.0,664423.0,89491.0,64418.24,490761.69
1.0,785696.0,116746.0,60799.82,950073.84
1.0,1370076.0,202902.0,34752.56,1244576.62
1.0,828434.0,118312.0,52612.04,954096.44
1.0,969026.0,141940.0,49314.7,957083.07
1.0,913866.0,131256.0,61229.36,918222.74
1.0,1416326.0,212258.0,59554.72,1260296.86
1.0,1296502.0,198020.0,48276.57,1410811.08
1.0,1280543.0,181021.0,45393.94,935389.81
1.0,782418.0,115668.0,42855.61,667249.67
1.0,727756.0,100932.0,35097.16,692325.84
1.0,657244.0,92660.0,56067.17,718323.58
1.0,713387.0,90091.0,61850.79,582896.1
1.0,442391.0,75203.0,23152.75,515310.29
1.0,577826.0,81680.0,36264.53,509625.13
1.0,650634.0,90076.0,51856.29,711029.62
1.0,1466423.0,210177.0,64408.42,1683256.09
1.0,1062789.0,149901.0,24638.28,914754.94
1.0,888276.0,120990.0,17700.76,813495.26
1.0,1452394.0,175096.0,58280.5,992949.19
1.0,1151294.0,149374.0,56876.24,1477539.26
1.0,469702.0,62598.0,45733.76,236458.37
1.0,656746.0,104046.0,62548.9,1029961.0
1.0,489459.0,62671.0,57596.39,418924.88
1.0,520357.0,75377.0,65217.38,435512.08
1.0,1250620.0,186636.0,45218.53,1164972.21
1.0,705097.0,95087.0,48627.43,563154.16
1.0,1029401.0,149161.0,35784.32,732135.7
1.0,1460750.0,210866.0,37410.63,2113698.58
1.0,753185.0,113275.0,58121.52,1011722.22
1.0,2045922.0,282704.0,61841.36,2837955.86
1.0,599397.0,84781.0,31674.85,560144.75
1.0,986168.0,146868.0,57676.47,1056918.36
1.0,815314.0,110946.0,65176.27,622561.23
1.0,663952.0,91906.0,46530.64,524901.03
1.0,521180.0,79546.0,49061.1,588734.08
1.0,838293.0,117517.0,36261.51,680593.86
1.0,673066.0,100156.0,42637.34,1023006.74
1.0,944515.0,143849.0,11605.39,789890.31
1.0,389883.0,56371.0,41414.42,562533.81
1.0,765943.0,101695.0,7691.43,616203.75
1.0,1944274.0,246240.0,60008.95,1538392.66
1.0,1310300.0,186424.0,59776.31,2579204.23
1.0,602788.0,87450.0,19124.06,563456.73
1.0,726365.0,101331.0,46459.57,750618.61
1.0,790754.0,117110.0,56452.15,678675.55
1.0,875235.0,136571.0,20024.71,989586.67
1.0,452988.0,71560.0,19759.71,376192.05
1.0,556409.0,76599.0,55879.17,407479.82
1.0,836286.0,117356.0,61330.22,809078.02
1.0,472925.0,71757.0,45658.17,381279.67
1.0,423607.0,63277.0,34300.69,378063.97
1.0,637529.0,95907.0,59555.96,435288.35
1.0,677130.0,103828.0,27700.4,577721.05
1.0,572351.0,86585.0,41199.18,559023.67
1.0,511718.0,81206.0,46885.93,803961.7
1.0,617725.0,90869.0,55384.23,481640.74
1.0,1192534.0,174256.0,17343.81,1206166.58
1.0,640671.0,94225.0,56501.28,848153.9
1.0,790230.0,107624.0,49970.82,862977.33
1.0,608778.0,97268.0,63032.03,1057054.0
1.0,808644.0,111392.0,62836.6,926291.98
1.0,1050306.0,143534.0,34140.31,673716.54
1.0,579304.0,81808.0,27214.36,655298.33
1.0,1550342.0,227030.0,53301.84,1655837.94
1.0,781386.0,110722.0,37588.45,773148.7
1.0,1237044.0,178596.0,42660.11,1424601.58
1.0,503509.0,70173.0,64935.86,451828.19
1.0,885608.0,138034.0,62655.75,1228758.9
1.0,576183.0,81993.0,29491.76,581140.77
1.0,1183278.0,179756.0,51885.24,1609061.23
1.0,980086.0,134902.0,32890.26,820915.32
1.0,690834.0,88288.0,27765.33,618185.04
1.0,673659.0,104355.0,22959.83,1013753.65
1.0,477358.0,63598.0,9547.45,398566.25
1.0,1473393.0,187795.0,47763.26,1087514.47
1.0,734689.0,100583.0,45942.68,582584.91
1.0,1800258.0,240936.0,47593.83,1838263.54
1.0,1056102.0,152178.0,58692.02,900504.9
1.0,788669.0,103847.0,49015.19,729118.56
1.0,1038132.0,134044.0,64303.25,1028402.66
1.0,1599547.0,237459.0,62523.29,1830202.65
1.0,781284.0,98636.0,30210.24,754050.97
1.0,360889.0,57519.0,57889.05,500299.27
1.0,895882.0,132600.0,4970.09,1008052.66
1.0,734988.0,97490.0,33532.05,615782.11
1.0,1280266.0,185222.0,48901.13,1420648.77
1.0,983463.0,163421.0,26937.97,1660440.29
1.0,623830.0,80284.0,54646.66,565584.66
1.0,598385.0,75175.0,47282.74,521029.68
1.0,269256.0,43752.0,18052.43,390480.64
1.0,662423.0,90973.0,42588.43,550562.89
1.0,812540.0,120540.0,64264.29,633933.72
1.0,499994.0,74898.0,30104.68,485163.65
1.0,821409.0,123881.0,34788.65,820838.68
1.0,886064.0,117864.0,41877.26,699962.97
1.0,451071.0,65743.0,35008.65,440044.79
1.0,471145.0,59669.0,53140.27,302665.67
1.0,450378.0,67470.0,52255.64,420525.05
1.0,664280.0,93862.0,61259.57,468662.64
1.0,602593.0,87787.0,53312.76,647937.32
1.0,995090.0,144224.0,26263.03,1187948.22
1.0,572333.0,81575.0,37520.5,446043.24
1.0,1729739.0,225125.0,22238.72,1776531.75
1.0,1220916.0,158244.0,56176.08,1403043.81
1.0,255226.0,36736.0,59441.35,252646.95
1.0,606372.0,87636.0,53983.49,632776.25
1.0,511781.0,74243.0,48949.1,702218.03
1.0,1802775.0,245505.0,42329.2,1985954.68
1.0,1050681.0,157149.0,51472.87,1510627.69
1.0,440603.0,59623.0,47666.01,398359.31
1.0,370767.0,51193.0,51903.65,341146.04
1.0,452470.0,58670.0,61468.41,351634.49
1.0,510670.0,71410.0,38413.21,453680.88
1.0,333584.0,49534.0,25909.07,271329.7
1.0,299213.0,47793.0,65139.64,298812.9
1.0,618095.0,83707.0,45632.52,492060.68
1.0,324012.0,47984.0,23296.27,356234.71
1.0,1057813.0,156387.0,48451.75,963026.24
1.0,855588.0,113476.0,48791.53,829006.16
1.0,823561.0,114473.0,4042.55,1065499.34
1.0,1211802.0,169732.0,56675.23,1351799.84
1.0,706392.0,94740.0,65113.04,770097.52
1.0,1127060.0,133376.0,33736.75,1076082.87
1.0,970723.0,129579.0,37380.93,732831.07
1.0,940417.0,131061.0,43436.17,688757.47
1.0,522588.0,68574.0,64356.91,443237.01
1.0,1012194.0,129050.0,34608.26,1131804.0
1.0,1012194.0,129050.0,34608.26,1131804.0
1.0,840902.0,117730.0,49072.84,699245.7
1.0,648692.0,97384.0,65318.73,700292.86
1.0,903228.0,123734.0,44604.39,818468.13
1.0,1226774.0,171646.0,57597.12,879050.96
1.0,1198760.0,166662.0,44251.41,1038846.84
1.0,679124.0,100374.0,28785.16,484493.79
1.0,447182.0,60956.0,38336.41,491791.66
1.0,664091.0,94471.0,31999.54,767633.22
1.0,825425.0,116589.0,21363.05,1099365.62
1.0,672276.0,93416.0,64161.67,620484.81
1.0,440283.0,61503.0,45527.31,361305.78
1.0,1207776.0,153466.0,44026.76,926894.86
1.0,655322.0,96340.0,48475.45,610701.83
1.0,739274.0,98768.0,26898.42,616987.14
1.0,488384.0,75834.0,62620.91,453407.34
1.0,603414.0,90098.0,37054.51,672076.32
1.0,1094636.0,155490.0,25640.19,1127973.77
1.0,1478759.0,206955.0,19748.39,1619721.29
1.0,1591935.0,215175.0,57995.98,1586121.41
1.0,869198.0,115050.0,36496.9,566881.02
1.0,2213281.0,318197.0,6572.33,2730933.76
1.0,535464.0,79228.0,21225.23,478750.58
1.0,2142241.0,311723.0,48382.41,2391214.67
1.0,752825.0,104283.0,43079.7,556671.45
1.0,740367.0,105343.0,38176.61,798553.28
1.0,871059.0,122391.0,27022.95,839876.13
1.0,719229.0,106457.0,62200.97,799127.64
1.0,1397074.0,183732.0,34565.92,1493380.44
1.0,756112.0,105646.0,62013.2,678752.54
1.0,1851610.0,249492.0,57376.28,2038626.21
1.0,681585.0,93273.0,29133.67,481902.51
1.0,697025.0,92671.0,38328.54,547885.45
1.0,513751.0,69659.0,43852.23,551031.44
1.0,962838.0,131786.0,34017.57,535606.97
1.0,591057.0,76327.0,40837.29,418941.9
1.0,574824.0,81664.0,5725.57,521980.32
1.0,751622.0,111426.0,59374.59,756031.76
1.0,1389570.0,205302.0,26839.07,841227.57
1.0,718291.0,86337.0,54719.58,492759.64
1.0,900406.0,119646.0,51747.29,625447.52
1.0,568664.0,77306.0,31209.92,484159.94
1.0,736391.0,114249.0,55807.1,706804.71
1.0,305084.0,47598.0,56923.69,283618.33
1.0,583342.0,86724.0,65286.46,511896.37
1.0,481679.0,76823.0,65533.47,522635.92
1.0,471321.0,70777.0,54707.93,418142.01
1.0,626604.0,93936.0,17814.74,459903.73
1.0,605583.0,79359.0,9963.23,421985.26
1.0,2496914.0,365090.0,36909.57,3293106.21
