Class,Contrast,DM,Energy,IDM
1.0,17581393041261.43,37494353095.96,135083.29,612615.53
1.0,2557654533704.06,7649811489.52,55070.62,262408.89
1.0,1384268790580.86,4866154692.83,49379.88,242133.39
1.0,4161305330662.9,11965735358.25,78108.36,373964.87
1.0,5893129852672.39,15676911773.34,87178.04,402777.08
1.0,16564761882792.74,33231693487.86,105575.19,472592.92
1.0,2496897834938.26,7713909186.79,57928.56,257374.73
1.0,278586142570.47,1331251650.77,25042.77,122919.81
1.0,283044969491.46,1429772830.96,28813.72,142584.13
1.0,546895408694.36,2321797896.07,32687.11,157896.74
1.0,3873962722079.22,10862548403.37,70222.64,335832.17
1.0,11843265490818.88,25503062322.95,96307.21,504097.96
1.0,8961660749307.18,21568467629.52,100064.17,470293.61
1.0,7806464877783.75,19084977444.64,97905.97,484807.94
1.0,22703968234517.04,45272128833.08,141564.56,665213.1
1.0,22703968234517.04,45272128833.08,141564.56,665213.1
1.0,6473135493988.54,17336018193.74,97914.28,460073.9
1.0,6339710342311.13,17077196379.12,93549.43,436209.52
1.0,7886837601814.88,19718337748.78,111917.76,513631.42
1.0,5922730891777.58,15195468200.21,78015.14,389858.54
1.0,1790298772408.31,6634534570.87,69076.0,310915.23
1.0,3930514174859.73,10112801909.54,58451.31,298002.9
1.0,1569800544306.5,5290263767.72,46011.82,200274.55
1.0,4878366493876.39,13852763057.11,86988.09,388702.59
1.0,10994745019803.65,24816936952.43,105700.55,502990.5
1.0,3388533000773.82,10318456060.67,74604.61,343474.63
1.0,4458242880833.95,13218561856.23,90931.6,399956.35
1.0,7598600259459.05,18973652344.06,106705.99,474538.46
1.0,7598600259459.05,18973652344.06,106705.99,474538.46
1.0,29720864139959.14,56824631998.87,168411.72,815537.09
1.0,17203830917310.04,36917954923.54,125974.04,570634.42
1.0,22926191574736.56,47360500293.0,160087.64,736703.51
1.0,20193807204730.37,40733271758.4,132940.07,625585.64
1.0,20193807204730.37,40733271758.4,132940.07,625585.64
1.0,15348323029678.71,33693827924.91,133169.16,645524.19
1.0,24581894852479.74,49482914858.54,163708.94,783346.74
1.0,18835962864338.65,40289235725.04,151807.78,706926.87
1.0,15315695911979.8,34037609881.35,133286.28,671465.0
1.0,14368508745241.86,32438985627.6,130620.72,598572.16
1.0,5261666147234.28,13923653538.3,78660.47,368467.43
1.0,17613892814725.6,37809703397.83,133474.2,607368.91
1.0,9162140194865.81,22694421916.88,108195.03,491429.24
1.0,80665445808114.22,123545573258.48,217979.5,1034566.49
1.0,60608872241974.34,101309084347.62,222735.5,1062718.1
1.0,30510687546674.27,58203771996.47,168659.65,823532.54
1.0,18192694942088.42,38341007125.31,135290.13,657794.25
1.0,665709457464.22,2583009481.26,34172.96,166600.01
1.0,3171413426809.76,9329734431.63,68113.49,321299.39
1.0,374668383686.26,1702332938.93,29102.16,135345.38
1.0,380214501824.79,1741789162.64,29604.92,139766.22
1.0,586605020953.77,2477807484.19,35465.56,154179.17
1.0,1745700059904.19,6077439180.65,56701.25,252799.45
1.0,49252099171.3,362325125.66,15468.33,70033.8
1.0,147544604095.84,813680315.15,18965.44,92872.38
1.0,1529365419071.92,5323157967.7,49739.44,233856.4
1.0,197221263501.7,1120614203.0,26616.37,115279.91
1.0,57362216400.82,418205501.64,17299.5,77699.15
1.0,880619512411.74,3545391470.07,47010.96,216522.99
1.0,170056713845.68,948206895.68,25030.37,110206.27
1.0,68370376588.5,486306179.91,18733.72,82543.78
1.0,1420431491195.34,5175588188.33,54657.49,257543.44
1.0,1568468496317.37,5651823555.49,56306.15,252590.28
1.0,2246759168661.8,6884206051.3,49547.64,232572.55
1.0,2909778276281.33,8350889390.49,56932.58,265149.09
1.0,3000605683637.29,9264766321.63,67772.09,294627.2
1.0,1789144227685.83,6330995069.16,62913.25,279934.52
1.0,4539434987940.1,12346797659.37,75624.65,337428.53
1.0,1974592947970.66,6227453763.69,49184.58,236496.01
1.0,4028705392564.03,10799710519.16,69685.83,338318.03
1.0,4861439911777.12,12831979282.09,79926.86,356703.18
1.0,4325573959252.32,11834456823.75,68355.15,309115.45
1.0,1624592490102.13,5592667549.19,51782.67,230578.5
1.0,17770824643720.37,38404268115.7,138638.29,652273.39
1.0,14857451051674.38,33962525888.09,142085.85,642361.0
1.0,21884853336149.0,39287918049.39,113259.69,619595.81
1.0,19710514641617.43,42523573374.93,161266.41,736127.66
1.0,891498864652.13,3544681630.11,43559.54,194071.38
1.0,64414595436.28,441382083.08,15817.16,73838.78
1.0,7351698625353.44,18867158757.42,99598.39,437967.04
1.0,7672605649683.36,19042247153.99,92166.4,429194.29
1.0,4149474605203.73,11677037196.75,71342.09,313748.1
1.0,15515495936207.26,35245845434.63,143001.36,642940.08
1.0,1161764050915.0,4507059234.67,52902.24,248288.67
1.0,2545094856329.65,7914630057.49,64488.38,305488.58
1.0,56710064442.78,386205069.7,15037.52,66565.25
1.0,25761402303.4,202435083.99,9990.34,46309.2
1.0,4204347063.04,54687839.33,7269.9,29378.76
1.0,1302486879272.74,4581443948.37,45198.43,226619.22
1.0,1871197330395.3,6496498006.27,59956.74,259242.01
1.0,9284721740850.67,22215255931.37,98662.41,442074.06
1.0,23586629155.32,192109216.15,10233.53,43928.83
1.0,13540793409256.48,30441407753.56,125542.43,597585.1
1.0,5579421404704.63,14766522345.74,86668.08,400492.34
1.0,7431284057668.94,18504319794.05,94100.81,450002.24
1.0,13133616288364.61,30367211965.66,128561.44,589346.6
1.0,5661223938770.65,15846523748.45,99785.16,487536.62
1.0,12593609761193.81,27317839304.82,106162.73,532429.14
1.0,1181396128155.52,4268106169.22,43543.78,202925.23
1.0,6980254908528.9,17394167539.39,90295.55,391851.15
1.0,4834339002.88,55670493.5,5997.02,26449.74
1.0,19416303498.74,171126200.47,10338.73,46165.31
1.0,9307385707.56,95539044.48,8234.17,36377.49
1.0,7725101249447.46,18684168991.03,85068.36,390152.82
1.0,4178452053.22,49301923.65,6766.52,28244.12
1.0,3160169618.24,42561620.22,6122.39,25643.67
1.0,12716486319.4,128615661.68,10234.83,43512.91
1.0,1277364597616.11,4568907657.69,48387.19,241615.75
1.0,1613091289406.43,5789601591.61,59621.51,273489.1
1.0,652724499157.68,2725729603.77,36865.44,172341.33
1.0,3394164865796.17,9661519704.88,62793.32,265529.14
1.0,70735952599360.98,112679497149.66,226085.08,1046390.35
1.0,6551469996.84,74159818.72,7562.45,33740.05
1.0,3615389871.76,49780418.57,7191.69,26924.68
1.0,1260153064028.96,4696330521.56,51071.56,214163.96
1.0,3212219358001.65,9979551676.23,76345.24,349405.64
1.0,23396778026.36,204261953.57,12108.84,48340.32
1.0,4408808146809.03,11058260144.33,59621.34,277602.41
1.0,1291260087684.6,4486101225.5,41378.54,200942.25
1.0,25991863692.5,212631622.68,11903.36,53276.78
1.0,2688963838.84,38197102.43,6002.79,23632.51
1.0,48128938583144.04,81659247447.69,178908.68,910719.38
1.0,5449790798118.32,14892465292.6,85882.01,387925.26
1.0,8799164323639.66,20660034673.46,97137.81,473632.08
1.0,3850970651.38,45994738.25,5587.8,23344.66
1.0,1012885123740.17,3834269707.42,41951.87,195359.27
1.0,1815874361380.02,5889690207.06,50094.82,242721.36
1.0,2750640216585.14,8548304047.57,65382.16,293663.12
1.0,2508191327920.35,7540622087.67,60610.53,297604.19
1.0,3910638501330.23,11634577648.66,79186.43,381129.37
1.0,12777392586243.77,28154575552.26,107994.58,522325.4
1.0,8208548777338.99,19898024896.78,96566.32,459002.8
1.0,9489070134000.7,22149525152.86,97671.13,456229.76
1.0,5174101526358.09,14054050031.58,82387.86,372218.58
1.0,26150378826.18,216449467.35,11896.79,52048.69
1.0,6301452401372.69,16474396216.23,87379.08,414879.13
1.0,6587749780.44,73043458.96,7275.07,29513.42
1.0,3316473473843.01,9850908948.98,68964.53,307445.72
1.0,1471361244569.26,5322121070.47,57271.83,265088.0
1.0,1518624688658.94,5175894511.76,49061.12,233476.64
1.0,2884051401426.71,8674081732.09,62780.98,300145.53
1.0,14787324809.92,136515069.87,8931.76,38099.54
1.0,3985125863.64,47453744.36,5636.07,26939.35
1.0,24177400024.9,204962062.67,11101.68,46312.27
1.0,32224900334931.78,56531077961.97,136195.13,709144.72
1.0,6243185540497.46,15482676824.38,80170.49,385062.75
1.0,17059389165.96,155587033.72,10399.06,43410.49
1.0,7269516937705.11,18738001715.3,98081.51,435111.79
1.0,949037458363.98,3772878716.97,47610.77,209875.09
1.0,13658862768.82,126650182.46,8577.68,37606.85
1.0,3459155509156.43,10212758497.64,76465.47,345800.61
1.0,10627850399398.86,24213488899.79,101884.04,496116.7
1.0,3145592444550.45,9515936093.07,67237.91,312062.5
1.0,9296717520828.38,21354146216.51,89546.35,414397.83
1.0,8588632579.64,97045177.2,9307.0,36952.02
1.0,3568011744623.8,10363682941.67,71794.05,332928.91
1.0,2500076422409.35,8287592400.99,74409.93,329650.45
1.0,32236028794406.3,59506066859.37,170406.49,791920.61
1.0,30398805008933.3,54959449080.1,147713.79,787429.6
1.0,6529434565.12,77509426.68,8609.87,35143.69
1.0,16377152132.52,151062717.13,10202.36,43277.21
1.0,8676853275.1,93527319.65,8730.14,35600.36
1.0,1790395794848.65,5897482814.12,50742.75,236297.14
1.0,2665203936799.22,8623363183.55,76300.74,351912.27
1.0,47489126554.02,301174481.65,10865.43,51605.85
1.0,29532630462.02,209410318.57,8520.37,39818.68
1.0,2915622436974.67,9200302948.22,72534.48,320745.59
1.0,21726880597.14,194205400.42,12071.74,50885.04
1.0,15297054338.14,138164671.11,8941.59,40163.26
1.0,3763433696686.26,10705059313.96,68079.7,313965.16
1.0,4633838189.26,57578967.4,7003.04,29585.95
1.0,5121697292.68,62764277.64,7360.48,30337.11
1.0,3228461632424.03,10065821009.36,73379.74,309372.08
1.0,839819843827.66,3184703051.22,35974.26,161567.48
1.0,725605579413.99,2859991601.59,33766.05,151727.11
1.0,2749646475014.07,8598873175.44,65312.05,303107.18
1.0,3447619815.48,49400690.84,7618.29,31449.06
1.0,330686223086.91,1546111652.0,29089.07,142729.31
1.0,13751346347643.19,29205881748.23,114030.29,571866.43
1.0,78649549903694.7,125946059591.57,275228.57,1244924.87
1.0,2442972068258.81,7436792068.97,55902.33,253555.69
1.0,23311824948825.98,46652758575.02,166088.56,770101.9
1.0,22288922891465.99,44009615598.13,137107.44,615047.19
1.0,23738413324905.64,48723745744.99,169879.07,825139.3
1.0,38370233086217.03,74394793422.5,243371.12,1063290.6
1.0,164905353867338.97,217429921610.07,286772.22,1288686.01
1.0,23640201103.86,181843353.18,9320.94,44656.38
1.0,14050960934.46,132858298.3,9112.6,40923.84
1.0,2436317760876.81,8002506835.26,72253.63,356788.0
1.0,20362928073487.22,39497626718.52,121994.27,599404.94
1.0,844691504583.49,3568118455.89,47739.38,229899.71
1.0,33845468683622.76,58673125071.07,154110.0,806932.6
1.0,1281623009119.95,4692287902.43,49134.17,216772.16
1.0,10893726515.6,111391776.03,8995.12,37546.29
1.0,6321472956.36,72866065.28,7694.11,31562.89
1.0,969582475047.23,3657263933.66,39563.09,194583.42
1.0,4504365187832.37,12034355823.62,72853.26,373476.55
1.0,717176059720.54,3067689654.19,48428.43,211370.07
1.0,12447558589.44,119993809.51,8521.5,37692.32
1.0,32983259952641.65,61437195119.34,168007.38,857058.22
1.0,1107647077351.35,4121508179.88,44652.89,200897.89
1.0,692636705889.0,2916966400.44,41939.35,193625.27
1.0,929017304813.86,3391089334.73,39988.59,196769.43
1.0,542049459288.3,2401238314.47,37581.0,170292.38
1.0,1430069771943.67,4850599736.05,49677.3,239440.55
1.0,2046938579600.95,6941703290.8,62258.77,289581.43
1.0,681515848795.84,3001040476.65,47121.52,218387.19
1.0,9702740011019.6,21182239931.72,81012.57,377054.96
1.0,1718408241460.65,5678276694.54,53084.6,251963.43
1.0,1732285693644.89,5968350346.01,54917.97,242734.25
1.0,1667969050968.02,5715002090.97,50799.4,233427.81
1.0,790878352543.33,3130271151.66,39033.36,189398.36
1.0,556012803602.66,2404958620.72,39713.37,185218.14
1.0,1011411408217.25,4238144971.82,57409.91,273975.03
1.0,2509842491918.76,8217482577.78,72435.96,335792.81
1.0,4655111337851.83,12648276527.4,73151.3,326841.43
1.0,3600685214000.02,11377824689.71,86443.2,376842.36
1.0,6547371440957.99,17357767818.17,94942.74,442920.67
1.0,3244663957967.78,9608992816.14,65053.14,307021.36
1.0,19075030317892.0,38834999025.93,126355.12,577534.95
1.0,2288918245739.06,7296022383.23,58688.18,255054.31
1.0,6586993801580.49,17255341548.66,93027.94,441468.46
1.0,2744202189825.78,7971612502.01,52048.04,267233.63
1.0,11546725933613.65,24018650218.91,87151.83,424545.26
1.0,2535332768485.89,7610833621.08,53549.55,251302.42
1.0,4526618815521.54,13142544336.27,82886.77,372435.94
1.0,4009606512785.77,11772507666.38,77044.46,347471.71
1.0,582880424012.9,2521359453.57,36496.49,164817.02
1.0,2573501504066.03,8236807484.08,65165.01,312888.08
1.0,31076231118848.06,58680657882.1,165574.81,781340.76
1.0,1807199461859.74,6004691005.14,50487.41,229876.08
1.0,970665751065.52,3631081057.35,41100.5,189957.02
1.0,4162924466742.89,12088499859.38,77070.49,347987.41
1.0,12412638274306.32,28259622969.41,119636.15,548890.88
1.0,1493976814522.22,5440465536.12,57861.2,267297.18
1.0,2420415531768.3,7521007168.13,58375.26,273499.85
1.0,989841575541.8,3667752636.89,40331.96,189669.46
1.0,84340359983283.27,110698111072.55,169681.1,815688.62
1.0,54626430206378.04,88833718607.81,200761.95,900268.02
1.0,54795310814525.57,100463965627.16,267918.73,1190535.52
1.0,34039473129188.39,59482472378.55,156006.88,772215.77
1.0,385373875575.33,1849456543.6,32816.35,141156.49
1.0,3668778577656.41,10516116190.99,65346.95,310501.13
1.0,47991351270027.54,88938690607.51,237055.18,1070608.62
1.0,37915930769376.48,72000047213.82,207891.0,960432.0
1.0,29121339796170.3,55167871178.95,153866.23,745033.78
1.0,2607735360001.88,8167242638.07,62763.73,282531.3
1.0,19761695858683.38,39953586452.42,131764.54,627015.34
1.0,6333090170683.02,16850791281.6,94216.91,417285.77
1.0,3470458980891.0,9973148545.27,64662.49,296379.22
1.0,4766619803382.65,12557422356.64,71421.99,327755.72
1.0,54944587209417.65,95603009448.51,251798.79,1093411.91
1.0,1949681669188.4,6218323703.85,52372.38,250394.05
1.0,5205687726054.17,13825716205.92,75476.68,333435.4
1.0,7763993609100.18,20535775913.48,111617.13,498788.08
1.0,25738725784847.22,50922344940.18,157213.03,745868.66
1.0,912969613237.74,3687217687.48,48886.57,213059.38
1.0,3463546010361.25,10250114465.18,70770.51,335547.73
1.0,2542200924147.43,8209496742.46,67953.43,317646.33
1.0,12733155920737.19,26432730300.21,95381.16,487103.15
1.0,867812909812.84,3414787101.75,40409.48,185231.31
1.0,11446811677416.72,26155877803.8,106021.08,490949.38
1.0,926355386508.11,3480338965.87,39167.21,196024.01
1.0,18879625006122.92,41817068229.49,157090.23,682972.54
1.0,2681261710505.07,8641223526.9,69143.38,310196.13
1.0,1805323019150.52,5607403422.61,47450.2,234623.05
1.0,8352333169483.1,20810222446.8,98768.02,428799.38
1.0,631531897741.45,2646401303.37,36561.29,163172.11
1.0,2480479273490.55,8123908383.99,65924.0,294499.32
1.0,9934366157021.16,24787835679.84,120597.85,529202.2
1.0,14317811524881.65,32934480354.97,139948.34,645245.5
1.0,7226704224427.61,19427354439.51,108651.42,497156.52
1.0,7099766188858.48,18335148293.23,94016.11,428065.12
1.0,12352962051673.47,28014655699.9,110375.43,539020.55
1.0,3735434162714.27,10430826845.48,63837.53,296912.94
1.0,3874180614730.03,11257789833.9,76371.46,343949.98
1.0,8093454057180.4,21705166819.24,121977.46,533826.94
1.0,6397401711847.66,16419830135.26,81915.05,368682.54
1.0,1772199112052.38,6289807169.84,59605.02,284521.42
1.0,4588915622417.42,11891212891.59,64622.09,295460.11
1.0,5315038812952.85,14537870550.79,87782.62,441794.81
1.0,4257690148930.92,12618142413.35,82844.84,385442.76
1.0,1850327442596.96,6175554621.7,54859.98,234132.81
1.0,2595799819322.9,8215929750.91,63675.62,275520.33
1.0,7425867834519.34,19106912349.44,99779.22,469604.49
1.0,4968813130893.52,13651383613.97,80383.58,371925.62
1.0,31301034224842.1,59100067109.41,168964.82,815094.43
1.0,20555100746355.23,41752615338.75,141562.12,668416.15
1.0,18978699755816.78,39371205524.87,141021.55,660888.59
1.0,24078168313603.82,45352602810.06,150522.91,703997.02
1.0,16416386724120.15,34911718305.84,136411.23,622035.68
1.0,27959948297434.17,54120223905.06,153011.95,690735.06
1.0,1002717001736.62,4017626750.36,50313.4,223334.85
1.0,6799187637387.76,16685147749.66,77467.87,344047.83
1.0,5722054174819.17,15230660838.8,96338.97,453416.78
1.0,8709752214289.8,19785387179.14,95011.34,452988.71
1.0,13742385610905.7,31215516588.74,133389.63,596754.28
1.0,10685824569477.52,24241727633.85,101094.98,476692.71
1.0,5212794458562.93,14080514714.25,82219.88,376368.21
1.0,6263434279355.43,15362394718.49,75502.81,373195.16
1.0,623944011958.83,2760342846.7,42190.93,180227.73
1.0,3809748426531.02,10936955023.58,67592.79,298303.82
1.0,5301665350811.32,14302219537.87,83946.81,402076.11
1.0,279994921879.42,1440495506.09,32005.78,143203.7
1.0,2055174155654.1,6877876325.8,60880.6,281006.23
1.0,923526210954.05,3634523514.21,44792.7,201702.64
1.0,484856580584.72,2097720574.08,33470.97,157244.76
1.0,809552485803.4,3224868170.95,40224.31,192569.66
1.0,1117616903664.2,4105224403.75,45232.65,225059.82
1.0,199764899585.72,1077715881.12,25314.22,114891.45
1.0,3792867908345.4,11666984431.57,87431.25,395866.19
1.0,1232351929191.22,4283211831.77,42269.26,200512.1
1.0,3298336468451.73,9252593811.24,62068.05,284372.16
1.0,781518880952.58,3212162996.36,45077.49,205034.24
1.0,3260495126913.92,8734580182.62,53164.06,261645.2
1.0,458222908983.59,2058526568.55,33429.25,150458.56
1.0,93232184290883.38,137713027174.16,237914.03,1128046.46
1.0,87044870912185.0,120277130290.28,193531.11,1044087.75
1.0,7512278687198.86,18578962282.33,95432.22,455244.3
1.0,9672624732717.06,22511028636.01,97470.13,449999.17
1.0,10660051683361.06,23616344851.36,97188.43,464999.93
1.0,1965806380132.8,6389641970.42,54477.46,241903.67
1.0,6574603266116.21,16485085232.14,81453.22,367233.07
1.0,3099840338842.41,9234711940.1,65271.56,285224.87
1.0,4035503586775.16,10717983563.5,62299.85,312400.42
1.0,3748252810103.18,10947571517.72,73461.56,342516.81
1.0,4334777170185.66,12038614759.49,71922.33,334047.77
1.0,2238471421015.66,6714845606.15,51334.92,241932.95
1.0,3585036979406.74,10873483807.34,76365.98,336048.7
1.0,1608614192015.67,5774470728.57,58777.26,256466.68
